currency,value_date,fx_rate,daily_return
USD,1993-04-08,1.528,0.009247027741083214
USD,1993-04-09,1.528,0.0
USD,1993-04-12,1.547,0.012434554973821843
USD,1993-04-13,1.559,0.007756948933419494
USD,1993-04-14,1.554,-0.003207184092366866
USD,1993-04-15,1.538,-0.01029601029601035
USD,1993-04-16,1.526,-0.007802340702210642
USD,1993-04-19,1.542,0.010484927916120546
USD,1993-04-20,1.548,0.0038910505836575737
USD,1993-04-21,1.54,-0.0051679586563307955
USD,1993-04-22,1.564,0.01558441558441559
USD,1993-04-23,1.575,0.007033248081841359
USD,1993-04-26,1.586,0.0069841269841270925
USD,1993-04-27,1.574,-0.007566204287515754
USD,1993-04-28,1.574,0.0
USD,1993-04-29,1.574,0.0
USD,1993-04-30,1.574,0.0
USD,1993-05-03,1.565,-0.00571791613723005
USD,1993-05-04,1.568,0.00191693290734829
USD,1993-05-05,1.567,-0.0006377551020408934
USD,1993-05-06,1.581,0.00893426930440322
USD,1993-05-07,1.57,-0.006957621758380661
USD,1993-05-10,1.533,-0.023566878980891826
USD,1993-05-11,1.541,0.005218525766470972
USD,1993-05-12,1.534,-0.004542504866969388
USD,1993-05-13,1.523,-0.007170795306388644
USD,1993-05-14,1.538,0.009848982271831952
USD,1993-05-17,1.535,-0.0019505851755526882
USD,1993-05-18,1.536,0.0006514657980456473
USD,1993-05-19,1.544,0.005208333333333259
USD,1993-05-20,1.556,0.007772020725388629
USD,1993-05-21,1.542,-0.00899742930591263
USD,1993-05-24,1.539,-0.0019455252918288979
USD,1993-05-25,1.543,0.002599090318388564
USD,1993-05-26,1.548,0.003240440699935343
USD,1993-05-27,1.563,0.009689922480620172
USD,1993-05-28,1.561,-0.001279590531030106
USD,1993-05-31,1.562,0.0006406149903908087
USD,1993-06-01,1.555,-0.004481434058898892
USD,1993-06-02,1.541,-0.009003215434083556
USD,1993-06-03,1.549,0.005191434133679396
USD,1993-06-04,1.509,-0.0258231116849581
USD,1993-06-07,1.526,0.011265738899933764
USD,1993-06-08,1.52,-0.003931847968545177
USD,1993-06-09,1.515,-0.00328947368421062
USD,1993-06-10,1.531,0.010561056105610644
USD,1993-06-11,1.522,-0.005878510777269641
USD,1993-06-14,1.527,0.003285151116951379
USD,1993-06-15,1.517,-0.006548788474132317
USD,1993-06-16,1.506,-0.007251153592616966
USD,1993-06-17,1.515,0.005976095617529875
USD,1993-06-18,1.498,-0.011221122112211157
USD,1993-06-21,1.489,-0.006008010680907838
USD,1993-06-22,1.478,-0.007387508394895992
USD,1993-06-23,1.473,-0.003382949932340895
USD,1993-06-24,1.469,-0.0027155465037338455
USD,1993-06-25,1.477,0.005445881552076148
USD,1993-06-28,1.496,0.012863913337846977
USD,1993-06-29,1.513,0.011363636363636243
USD,1993-06-30,1.489,-0.015862524785194898
USD,1993-07-01,1.517,0.01880456682337117
USD,1993-07-02,1.508,-0.005932762030322891
USD,1993-07-05,1.51,0.0013262599469496816
USD,1993-07-06,1.503,-0.004635761589404042
USD,1993-07-07,1.495,-0.005322687957418304
USD,1993-07-08,1.497,0.0013377926421405117
USD,1993-07-09,1.481,-0.010688042752171056
USD,1993-07-12,1.477,-0.0027008777852801646
USD,1993-07-13,1.498,0.014218009478673022
USD,1993-07-14,1.502,0.002670226969292422
USD,1993-07-15,1.489,-0.008655126498002597
USD,1993-07-16,1.487,-0.001343183344526544
USD,1993-07-19,1.499,0.00806993947545398
USD,1993-07-20,1.512,0.00867244829886582
USD,1993-07-21,1.516,0.002645502645502562
USD,1993-07-22,1.513,-0.0019788918205805306
USD,1993-07-23,1.505,-0.005287508261731633
USD,1993-07-26,1.502,-0.001993355481727521
USD,1993-07-27,1.489,-0.008655126498002597
USD,1993-07-28,1.495,0.004029550033579632
USD,1993-07-29,1.481,-0.00936454849498325
USD,1993-07-30,1.482,0.0006752194463199857
USD,1993-08-02,1.502,0.013495276653171295
USD,1993-08-03,1.501,-0.0006657789613848664
USD,1993-08-04,1.502,0.0006662225183211579
USD,1993-08-05,1.496,-0.003994673768308976
USD,1993-08-06,1.499,0.0020053475935830622
USD,1993-08-09,1.492,-0.004669779853235578
USD,1993-08-10,1.467,-0.016756032171581725
USD,1993-08-11,1.472,0.003408316291751756
USD,1993-08-12,1.466,-0.0040760869565217295
USD,1993-08-13,1.46,-0.004092769440654842
USD,1993-08-16,1.49,0.020547945205479534
USD,1993-08-17,1.489,-0.0006711409395971923
USD,1993-08-18,1.516,0.01813297515110812
USD,1993-08-19,1.505,-0.0072559366754618715
USD,1993-08-20,1.515,0.006644518272425293
USD,1993-08-23,1.506,-0.005940594059405835
USD,1993-08-24,1.499,-0.004648074369189792
USD,1993-08-25,1.482,-0.011340893929286278
USD,1993-08-26,1.511,0.019568151147098423
USD,1993-08-27,1.504,-0.0046326935804102964
USD,1993-08-30,1.493,-0.007313829787233939
USD,1993-08-31,1.491,-0.0013395847287340779
USD,1993-09-01,1.504,0.008718980549966338
USD,1993-09-02,1.502,-0.0013297872340425343
USD,1993-09-03,1.531,0.019307589880159792
USD,1993-09-06,1.527,-0.0026126714565642972
USD,1993-09-07,1.539,0.007858546168958647
USD,1993-09-08,1.542,0.0019493177387914784
USD,1993-09-09,1.549,0.004539559014267169
USD,1993-09-10,1.552,0.001936733376372013
USD,1993-09-13,1.547,-0.003221649484536182
USD,1993-09-14,1.545,-0.0012928248222365823
USD,1993-09-15,1.549,0.0025889967637540146
USD,1993-09-16,1.533,-0.010329244673983218
USD,1993-09-17,1.533,0.0
USD,1993-09-20,1.533,0.0
USD,1993-09-21,1.515,-0.011741682974559686
USD,1993-09-22,1.517,0.0013201320132012473
USD,1993-09-23,1.506,-0.007251153592616966
USD,1993-09-24,1.509,0.0019920318725099584
USD,1993-09-27,1.513,0.002650762094102088
USD,1993-09-28,1.514,0.0006609385327165374
USD,1993-09-29,1.512,-0.0013210039630119352
USD,1993-09-30,1.495,-0.011243386243386166
USD,1993-10-01,1.506,0.0073578595317724815
USD,1993-10-04,1.515,0.005976095617529875
USD,1993-10-05,1.516,0.0006600660066007347
USD,1993-10-06,1.525,0.00593667546174137
USD,1993-10-07,1.523,-0.0013114754098361159
USD,1993-10-08,1.535,0.007879185817465606
USD,1993-10-11,1.531,-0.002605863192182367
USD,1993-10-12,1.533,0.001306335728282093
USD,1993-10-13,1.522,-0.0071754729288975305
USD,1993-10-14,1.515,-0.0045992115637319975
USD,1993-10-15,1.511,-0.0026402640264026056
USD,1993-10-18,1.487,-0.01588352084712097
USD,1993-10-19,1.489,0.0013449899125757003
USD,1993-10-20,1.495,0.004029550033579632
USD,1993-10-21,1.484,-0.007357859531772704
USD,1993-10-22,1.473,-0.0074123989218327635
USD,1993-10-25,1.478,0.0033944331296673624
USD,1993-10-26,1.481,0.002029769959404737
USD,1993-10-27,1.481,0.0
USD,1993-10-28,1.489,0.005401755570560329
USD,1993-10-29,1.479,-0.006715916722632609
USD,1993-11-01,1.482,0.002028397565922768
USD,1993-11-02,1.473,-0.006072874493927016
USD,1993-11-03,1.485,0.008146639511201537
